"","userIDs","implementation","Line_ID","ChatGroup","content","group_id","RoleName","roomName","m_experimental_testing","m_making_design_choices","m_asking_questions","j_customer_consultants_requests","j_performance_parameters_requirements","j_communication","OutcomeScore","wordCount"
"11600","246","i",11603,"PAM","I'm pretty sure Justin is supposed to be online during this time period so he can answer things like this..... Not exactly sure whats going on there",5,"Player","Background research on dialysis",0,0,0,0,0,0,4,27
"11601","244","i",11604,"PAM","Is Graphing Surfactant Data actually due tomorrow by 5? Professor Bodnar is saying that assignments are supposed to be due on mondays/",5,"Player","Graphing Surfactant Data",0,0,1,0,1,0,4,22
"11602","245","i",11605,"PAM","What did everyone recommend as their surfactant?",5,"Player","Reflection team discussion of surfactants",0,0,1,0,0,0,6,7
"11603","245","i",11606,"PAM","I chose the hydrophilic surfactant",5,"Player","Reflection team discussion of surfactants",0,1,0,0,0,0,6,5
"11604","246","i",11607,"PAM","I suggested steric hinderance",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,4
"11605","247","i",11608,"PAM","same here",5,"Player","Graphing Surfactant Data",0,0,0,0,0,0,4,2
"11606","246","i",11609,"PAM","I like the hydrophilic too, but im not so sure about that marketability score",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,14
"11607","245","i",11610,"PAM","i chose hydrophilic just because it is most reliable at a good price so it would be very appealing to a company",5,"Player","Reflection team discussion of surfactants",0,1,0,0,1,0,6,22
"11608","247","i",11611,"PAM","The only downside to the hydrophilic is that it poor blood cell reactivity",5,"Player","Graphing Surfactant Data",0,0,0,0,0,0,4,13
"11609","246","i",11612,"PAM","and poor marketability. Steric hinderance was almost four times as marketable",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,11
"11610","245","i",11613,"PAM","i could also agree with steric hindrance because it is much safer with a desirable blood cell reactivity",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,6,18
"11611","244","i",11614,"PAM","Biological has almost the same marketability though and would cause the least amount of pain to the patient",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,18
"11612","248","i",11615,"PAM","I agree with the biological",5,"Player","Background research on dialysis",0,0,0,0,0,0,3,5
"11613","246","i",11616,"PAM","it also had the highest average score on the desirability scale. Biological is great for blood cell reactivity but its expensive and not very reliable. This would mean replacing it frequently, which is bad news with an expensive product",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,39
"11614","246","i",11617,"PAM","I just have a feeling biological would get expensive for a company to use",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,14
"11615","244","i",11618,"PAM","Fair enough. Really just depends on the customer and what amount of pain they want to put with.",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,18
"11616","244","i",11619,"PAM","put up with*",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,3
"11617","227","i",11620,"PAM","How did you choose the best surfactant?",5,"Mentor","Reflection team discussion of surfactants",0,1,1,0,0,0,4,7
"11618","245","i",11621,"PAM","based on what would appeal to both the customer and the company, which would be steric hindering because it has the best marketability for the company and has a relatively low blood cell reactivity for the customer",5,"Player","Reflection team discussion of surfactants",0,0,0,1,1,0,6,37
"11619","227","i",11622,"PAM","How were the surfactant graphs helpful in making your final surfactant choice?",5,"Mentor","Reflection team discussion of surfactants",0,0,1,0,0,0,4,12
"11620","247","i",11623,"PAM","what do we think is the most important of the 5 catagories? Blood cell Reactivity? Marketabililty? Because that would help narrow down which one we decide is the best",5,"Player","Reflection team discussion of surfactants",0,0,1,0,1,0,4,29
"11621","245","i",11624,"PAM","id say those two categories are pretty equal on importance because one appeals to the company while the other to the customer",5,"Player","Reflection team discussion of surfactants",0,0,0,1,0,0,6,22
"11622","227","i",11625,"PAM","What should your team's next step be?",5,"Mentor","Reflection team discussion of surfactants",0,1,1,0,0,0,4,7
"11623","246","i",11626,"PAM","I dont think you can count out cost or reliability either as far as the company's interest. How often they need to replace the membranes and how expensive they are seems important",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,32
"11624","246","i",11627,"PAM","Possibly? I'm not exactly sure what other research could be done. This seems pretty inclusive of the aspects of the membrane that influence design decisions....",5,"Player","Reflection team discussion of surfactants",0,0,1,0,0,0,4,25
"11625","244","i",11628,"PAM","Not exactly a win win situation here. So can we agree on steric hindering since it has the highest marketability, good reliability and decent cost",5,"Player","Reflection team discussion of surfactants",0,0,0,0,1,0,4,25
"11626","245","i",11629,"PAM","yeah i agree with steric hindrance",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,6,6
"11627","247","i",11630,"PAM","I agree as well",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,4
"11628","248","i",11631,"PAM","It seems like steric hindering will give us the most benefits with the least number of downsides, I agree",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,3,19
"11629","246","i",11632,"PAM","I like that one the best. All the others have at least one glaring problem, but there isnt anything that sticks out with steric hindering",5,"Player","Reflection team discussion of surfactants",0,1,0,0,0,0,4,25
"11630","246","i",11633,"PAM","I guess an argument could be made for negative charge, but i think the increased marketability of steric hindering outweighs the extra cost",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,23
"11631","244","i",11634,"PAM","Awesome sauce. Bye!",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,3
"11632","227","i",11635,"PAM","Hey everyone, I just posted my write-up of mechanical engineering consultants�۪ requirements during my time as an intern. You can find my write-up in the shared space.",5,"Mentor","Summarize internal consultant requirements",0,0,0,0,0,0,4,27
"11633","248","i",11636,"PAM","Has everyone read the new email?",5,"Player","Choose consultants to analyze",0,0,1,0,0,0,3,6
"11634","245","i",11637,"PAM","yeah i just did how  do you want to split up the attributes",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,6,13
"11635","245","i",11638,"PAM","and consultants",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,6,2
"11636","227","i",11639,"PAM","As an intern, I had to describe how certain inputs influence outputs. I�۪ve posted my write-up in the shared space for your reference.",5,"Mentor","Choose consultants to analyze",0,0,0,0,0,0,4,23
"11637","227","i",11640,"PAM","Your goal here is to understand how, given a particular material, the different design parameters affect the attributes of the prototype.",5,"Mentor","Choose consultants to analyze",0,0,0,0,0,0,4,21
"11638","227","i",11641,"PAM","Alex wants you to figure out which design choices the different internal consultants will favor assuming we were to use your team's material.",5,"Mentor","Choose consultants to analyze",0,0,0,0,0,0,4,23
"11639","245","i",11642,"PAM","I will research wayne anderson",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,6,5
"11640","248","i",11643,"PAM","ill do michelle proctor",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,3,4
"11641","247","i",11644,"PAM","I can do alan duchamp",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,4,5
"11642","244","i",11645,"PAM","I'll take Rudy",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,4,3
"11643","248","i",11646,"PAM","and that leaves Sam with Padma",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,3,6
"11644","247","i",11647,"PAM","does this really need to be completed by 140 like it says in the email?",5,"Player","Choose consultants to analyze",0,0,1,0,0,0,4,15
"11645","248","i",11648,"PAM","I dont't think so, I think its by next week",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,3,10
"11646","245","i",11649,"PAM","no we have a week to do every task. the nephrotex times are irrelevant",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,6,14
"11647","248","i",11650,"PAM","Do we have to do anything else right now?",5,"Player","Choose consultants to analyze",0,0,1,0,0,0,3,9
"11648","246","i",11651,"PAM","What exactly does it mean when it says the ""effect of the manufacturing process""?",5,"Player","Choose consultants to analyze",0,0,1,0,0,0,4,14
"11649","245","i",11652,"PAM","I just looked at the device specifications for PAM resource and used those numbers for the specific attributes.",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,6,18
"11650","246","i",11653,"PAM","are we comparing the processes to each other? I guess my question is how are we supposed to tell if CNT helped at all? Whats the baseline",5,"Player","Choose consultants to analyze",1,0,1,0,0,0,4,27
"11651","244","i",11654,"PAM","You have to look at the report on PAM specifically. It tells you a certain percentage is better than others.",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,4,20
"11652","244","i",11655,"PAM","values for 0%, 1%, 1.5%, 2%, and 4% were given.",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,4,10
"11653","246","i",11656,"PAM","Right. I got that. But then how do we determine what the effect on the manufacturing process was for those percentages? It doesnt tell you what percentage of CNT were used in each process. It just gives you the performance",5,"Player","Choose consultants to analyze",0,0,1,0,1,0,4,40
"11654","246","i",11657,"PAM","also the numbers in the email link are different from the ones in the resources.... is that what Im missing here?",5,"Player","Choose consultants to analyze",0,0,1,0,0,0,4,21
"11655","246","i",11658,"PAM","yeah the link in the email is for PSF, not PAM. Im painfully confused",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,4,14
"11656","246","i",11659,"PAM","I do, but thats not the one in the email.......",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,4,10
"11657","246","i",11660,"PAM","So is that an error, or am I missing something?",5,"Player","Choose consultants to analyze",0,0,1,0,0,0,4,10
"11658","247","i",11661,"PAM","I never got an email",5,"Player","Individuals design 5 prototypes",0,0,0,0,0,0,4,5
"11659","246","i",11662,"PAM","yeah thats a problem",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,4
"11660","244","i",11663,"PAM","Yep! So do we want to do all steric hinderance?",5,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,10
"11661","244","i",11664,"PAM","or should we also has this aspect vary?",5,"Player","Team designs batch using 1 material",1,1,1,0,0,0,4,8
"11662","244","i",11665,"PAM","have*",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,1
"11663","246","i",11666,"PAM","I'm not sure if we should only do one surfactant",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,10
"11664","246","i",11667,"PAM","although we could focus on that one, i think we should at least do one or two others to compare to",5,"Player","Team designs batch using 1 material",1,1,0,0,0,0,4,21
"11665","247","i",11668,"PAM","That sounds like a good idea",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,6
"11666","245","i",11669,"PAM","i agree. we should do like 3 or 4 with steric hindrance and the other one or two with the biological surfactant since we decided that was the second best one",5,"Player","Team designs batch using 1 material",0,1,0,0,1,0,6,31
"11667","246","i",11670,"PAM","^agreed",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,1
"11668","244","i",11671,"PAM","Good idea. So do we want to narrow down %CNT?",5,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,10
"11669","246","i",11672,"PAM","also, i think we should stick to either 1.5 or 2% CNT for each one, because those showed the highest flux",5,"Player","Team designs batch using 1 material",0,1,0,0,1,0,4,21
"11670","246","i",11673,"PAM","was there any downside to 1.5/2% CNT concentration? I cant remember.",5,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,11
"11671","247","i",11674,"PAM","It had a low reliability",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,5
"11672","245","i",11675,"PAM","i think we should use either 1.5 or 2.0 for all of them",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,6,13
